dane045.txt ,  3160 , 0.004941 , 1 , 375732 , 50 , 10
dane046.txt ,  3178 , 0.004945 , 1 , 375732 , 50 , 10
dane047.txt ,  3277 , 0.006325 , 1 , 375732 , 50 , 10
dane048.txt ,  3123 , 0.006064 , 1 , 375732 , 50 , 10
dane049.txt ,  3002 , 0.006434 , 1 , 375732 , 50 , 10
dane050.txt ,  3257 , 0.006169 , 1 , 375732 , 50 , 10
dane051.txt ,  4082 , 0.012311 , 1 , 793212 , 50 , 20
dane052.txt ,  3921 , 0.011405 , 1 , 793212 , 50 , 20
dane053.txt ,  3927 , 0.012088 , 1 , 793212 , 50 , 20
dane054.txt ,  3969 , 0.014476 , 1 , 793212 , 50 , 20
dane055.txt ,  3835 , 0.013650 , 1 , 793212 , 50 , 20
dane056.txt ,  3914 , 0.011997 , 1 , 793212 , 50 , 20
dane057.txt ,  3952 , 0.012180 , 1 , 793212 , 50 , 20
dane058.txt ,  3938 , 0.012115 , 1 , 793212 , 50 , 20
dane059.txt ,  3952 , 0.009443 , 1 , 793212 , 50 , 20
dane060.txt ,  4079 , 0.010646 , 1 , 793212 , 50 , 20
dane061.txt ,  5519 , 0.017023 , 1 , 1333992 , 100 , 5
dane062.txt ,  5348 , 0.016941 , 1 , 1333992 , 100 , 5
dane063.txt ,  5219 , 0.014340 , 1 , 1333992 , 100 , 5
dane064.txt ,  5023 , 0.015820 , 1 , 1333992 , 100 , 5
dane065.txt ,  5266 , 0.016820 , 1 , 1333992 , 100 , 5
dane066.txt ,  5139 , 0.014368 , 1 , 1333992 , 100 , 5
dane067.txt ,  5259 , 0.015010 , 1 , 1333992 , 100 , 5
dane068.txt ,  5120 , 0.015732 , 1 , 1333992 , 100 , 5
dane069.txt ,  5489 , 0.021228 , 1 , 1333992 , 100 , 5
dane070.txt ,  5341 , 0.019807 , 1 , 1333992 , 100 , 5
dane071.txt ,  5846 , 0.044338 , 1 , 3001482 , 100 , 10
dane072.txt ,  5453 , 0.042346 , 1 , 3001482 , 100 , 10
dane073.txt ,  5824 , 0.040743 , 1 , 3001482 , 100 , 10
dane074.txt ,  5929 , 0.033053 , 1 , 3001482 , 100 , 10
dane075.txt ,  5679 , 0.045148 , 1 , 3001482 , 100 , 10
dane076.txt ,  5375 , 0.032589 , 1 , 3001482 , 100 , 10
dane077.txt ,  5704 , 0.037126 , 1 , 3001482 , 100 , 10
dane078.txt ,  5760 , 0.035913 , 1 , 3001482 , 100 , 10
dane079.txt ,  6032 , 0.034494 , 1 , 3001482 , 100 , 10
dane080.txt ,  5918 , 0.044546 , 1 , 3001482 , 100 , 10
dane081.txt ,  6541 , 0.083311 , 1 , 6336462 , 100 , 20
dane082.txt ,  6523 , 0.091796 , 1 , 6336462 , 100 , 20
dane083.txt ,  6639 , 0.085206 , 1 , 6336462 , 100 , 20
dane084.txt ,  6557 , 0.084249 , 1 , 6336462 , 100 , 20
dane085.txt ,  6695 , 0.081348 , 1 , 6336462 , 100 , 20
dane086.txt ,  6664 , 0.081716 , 1 , 6336462 , 100 , 20
dane087.txt ,  6632 , 0.078796 , 1 , 6336462 , 100 , 20
dane088.txt ,  6739 , 0.100177 , 1 , 6336462 , 100 , 20
dane089.txt ,  6677 , 0.081045 , 1 , 6336462 , 100 , 20
dane090.txt ,  6677 , 0.082324 , 1 , 6336462 , 100 , 20
dane091.txt , 10942 , 0.266646 , 1 , 24002982 , 200 , 10
dane092.txt , 10716 , 0.305515 , 1 , 24002982 , 200 , 10
dane093.txt , 11025 , 0.311539 , 1 , 24002982 , 200 , 10
dane094.txt , 11057 , 0.323583 , 1 , 24002982 , 200 , 10
dane095.txt , 10645 , 0.284536 , 1 , 24002982 , 200 , 10
dane096.txt , 10458 , 0.272042 , 1 , 24002982 , 200 , 10
dane097.txt , 10989 , 0.282282 , 1 , 24002982 , 200 , 10
dane098.txt , 10829 , 0.300776 , 1 , 24002982 , 200 , 10
dane099.txt , 10574 , 0.291114 , 1 , 24002982 , 200 , 10
dane100.txt , 10807 , 0.294535 , 1 , 24002982 , 200 , 10
dane101.txt , 11594 , 0.728173 , 1 , 50672962 , 200 , 20
dane102.txt , 11675 , 0.715913 , 1 , 50672962 , 200 , 20
dane103.txt , 11852 , 0.667863 , 1 , 50672962 , 200 , 20
dane104.txt , 11803 , 0.653819 , 1 , 50672962 , 200 , 20
dane105.txt , 11685 , 0.692446 , 1 , 50672962 , 200 , 20
dane106.txt , 11629 , 0.651151 , 1 , 50672962 , 200 , 20
dane107.txt , 11833 , 0.654443 , 1 , 50672962 , 200 , 20
dane108.txt , 11913 , 0.684162 , 1 , 50672962 , 200 , 20
dane109.txt , 11673 , 0.612611 , 1 , 50672962 , 200 , 20
dane110.txt , 11869 , 0.680519 , 1 , 50672962 , 200 , 20
dane111.txt , 26670 , 9.601656 , 1 , 791682462 , 500 , 20
dane112.txt , 27232 , 9.598849 , 1 , 791682462 , 500 , 20
dane113.txt , 26848 , 9.689674 , 1 , 791682462 , 500 , 20
dane114.txt , 27055 , 9.666415 , 1 , 791682462 , 500 , 20
dane115.txt , 26727 , 9.440756 , 1 , 791682462 , 500 , 20
dane116.txt , 26992 , 9.630715 , 1 , 791682462 , 500 , 20
dane117.txt , 26797 , 9.271145 , 1 , 791682462 , 500 , 20
dane118.txt , 27138 , 9.675922 , 1 , 791682462 , 500 , 20
dane119.txt , 26631 , 9.337595 , 1 , 791682462 , 500 , 20
dane120.txt , 26984 , 9.592224 , 1 , 791682462 , 500 , 20
